Tweet		Sarcasm
Uh Oh, I think I pissed off someone's brother. Haha. It is cool to troll NHL players until they respond.		1
Really excited to sit in a chair and stare at still water for 4 hours tomorrow morning👌		1
This Madison game is just too hype.		1
Well.. Looks like I'm third wheelin it tonight. This ought to be fun.		1
That was such a great play by Puig, outstanding and crazy crazy crazy athletic. Nobody else makes if		1
Sitting at home watching the amc walking dead marathon.		1
So looking forward to watching Tyson all weekend.		1
It's always great to lose your homecoming game!		1
Gonna be a great fucking long weekend.		1
Don't worry I don't like talking to you anyway ..		1
Lol I'm so cute		1
Lol told him I was going to bed😂		1
I clearly put a lot of effort into my appearance tonight		1
Thanks to all my friends who ditched me!		1
Getting hit on by rednecks is exactly what I wanted tonight.		1
Woo hoo, I get to sleep in a whole extra 15 minutes more than usual. I am going to be so refreshed.		1
I LOVE BEING SICK!		1
Doing homework! WOOAAHHH		1
Best night of my entire life		1
Just in a pissed off mood and goin to bed like this		1
The people who came and watched me play tonightcouldn't have picked a better game....		1
Lovin dat one bar Internet.		1
I hate when people "forget" to invite you to things		1
I'm glad my computer decided to restart while I'm watching glee		1
Justwhere i wanna be my second home its good to be back.		1
thanks for whoever was singing stay stay stay in the backyard its really helping me fall asleep		1
Today just keeps getting better and better		1
you're welcome for that relationship. hope you have fun		1
I don't want to clean tomorrow I just wanted to sleep in		1
I just looovvvee having two swollen ankles!		1
I just love being at the hospital....😷		1
Wow such a great night.		1
Love when people snap chat but don't txt back		1
Oh how I love Cleveland, Tn.		1
attempting to write my paper &amp; on duty during my Friday night - exactly what I needed after a long week.		1
That moment when you hope that STL beats the Dodgers... I'm not bitter at all!		1
I like when people make me feel like shit. It makes me feel so much better about myself.		1
She don't be wanting nothing ...she jus wanna aggravate me		1
Man that Athens game was a close one		1
Nice angle to the ball Jon Jay		1
Tomorrow is going to be great.		1
yay for having cheer practice tomorrow, on a SATURDAY. from 9 till 12. 😐		1
Skip Schumaker clearly should have started in centerfield for the Cardinals instead of John Jay.		1
Perfect start to a weekend....		1
And Carlos Beltran comes up HUGE again.....Shocking.		1
Yeah its real fun looking for cows that got out past midnight!		1
Great play by Carlos Beltran! If only Puig could have made a similar game saving play so we could go ahead and build him a monument		1
Oh That always just makes my day		1
When a guy comes through drive through and asks for my number. Yeh this uniform is obv flattering!		1
I love leaving away football games at 11:00..		1
Love lies so much.		1
I sure feel the love.		1
You are so cool		1
I loooveeee this feeling.		1
Oh denison you smell lovely this time of day!!		1
Wow thanks for the invite.. Feelin the love		1
YOU ARE SO SWEET		1
Such a good night		1
what a great way to end my fabulous night.		1
Well that made me feel good..		1
Glad u were here 4 me		1
Tomorrow shouldn't be awkward at all...		1
Cal Ripken with some golden		1
Wow Beccas so nice to me		1
Shin splints freaking feel awesome.		1
I lead SUCH an exciting life.. haha		1
Wanted to sleep in my bed when I got home..clearly my family had another idea		1
haha.... didn''t see that coming.		1
I'm really glad I'm at home, by myself , and sober rn		1
I'm now missing Rush Hour 3 for this "baseball game" everyone is talking about. Ugh.		1
Love waking up at 5:30		1
Who else is pumped up to see eachother at 7 at cheering!Then dance all day!Then school projects then birthday parties!OMG I'm so pumped		1
Cool FAKE ASS Versace necklace		1
I can't wait for school on Tuesday I get to see those pathetic faggot ass wannabes.		1
I love how we are talking shit to our own!		1
this night is just oh so great.		1
I have the best luck ever...		1
Wow thanks mom and dad for not making any dinner for me for when I got off work! That was real swell of you!		1
Suffering from phone withdrawl..		1
oh I love it when you dont text back...		1
Jenna thinks she's funnier than me and it's cause she's		1
having feelings for someone who barely knows you exist		1
Having fun and I don't even have to drink! Such a surprise!		1
and i won't get any sleep tonight because the music from relay for life is sooo loud but i still have crewfew		1
So I guess I'm about to be milking cows at 2:30 in the morning		1
Makes me happy seeing the dodgers lose 😊 I wouldn't mind seeing any team win the World Series except for the dodgers		1
Aw thanks for remembering about me👌		1
Lewisville better be ready.		1
My life is so exciting		1
gotta wake up early as hell ugh man not gonna be fun and sucha tough day of work ahead of me lol oh what fun.....		1
5.40 start after a night out! Thanks Dan		1
Can't wait to work tomorrow morning 💤👊		1
Ahh, the soothing sound of a rattling motorhome.		1
The way i would say it IS .... Jump from that rock and fall bitch.		1
Glad my cheek is all red and blotchy from the tattoo....I look great		1
Well thats a great way to end my day....		1
so excited for tomorrow!		1
Haha I love how it's supposed to be a secret. Yet everyone knows. people are great at keeping secrets		1
I always have the best luck when it comes to girls		1
I get in the best and then just about fall asleep instantly. No I haven't been working to hard at all -		1
That was a great end to a nice night		1
Fuck you... Hopefully you last forever and ever		1
Lots of sleep tonight		1
"Let's stay at this wack ass club til it closes, but we can stand in the same place and make fun of the funny dancing white folks"		1
Yay for being depressed		1
Trains not running from to direct and the is suspended. It's going to be fun getting to work woo!		1
I just love being at the bottom of your priorities list		1
Fucking love changing all my bedding at 2 in the morning because my puppy threw up in my bed 😒		1
It's 2 o'clock in the morning..and my alarms set for 7:30 in the morning..can't wait.		1
I love working early		1
Got my first damn ticket! 😑 Boyfriend snapped at me, agh! I just wanna go to bed now, not impressed with myself 😔		1
cooool wow . my night just got greaaaat .		1
Did that really just happen?		1
Well my first part of the school year is going "great" with my vehicle luck..		1
😂😂😂😂 that dude said I look like Ryan gosling		1
I choose the right time to start (weather wise) coaching again.		1
Do rockem sockem robots punch?		1
"Only know you love her when you let her go...and you let her go."		1
Today i dnt feel like doing anything, i jis wanna lay in ma bed		1
yeah such a good way to start my birthday weekend		1
Man why do I always have to be the babysitter? This is why partying with you gets old.		1
Love getting up early for work		1
Sounds like Sarah's living the life		1
What a greaaaatt night		1
Working on a criminology paper all Thanksgiving weekend.		1
Because 45 minutes away makes it so hard to stay the same.		1
oh yeahh, you should be tAlking shit...cause youre really beautiful, right????		1
Home sweet apartment ....		1
I just love this town 😀		1
Nobody to text anymore lol		1
haha. you're pretty funny.		1
Just now leaving work		1
I hate tv channels for playing horror movie ads late at night		1
Perfect weather for working outside		1
School on a Saturday. Because you can never have enough biology.		1
Coming down with another chest infection. ... wonderful		1
Great start to the weekend!		1
Today I had class from 8 to 4, sat in a car for six hours, and fought with my Dad...yeah, it's good to be back!		1
