Tweet		Sarcasm
@momartian I know but there's got to be a reason they are focusing on her! Something's weird or perhaps it's just her? Lol		0
“@karcury1: @SirWaltGrizzly @daniofficiall I'll bring the apple pie 🍎😋” that's my shit please do		0
@Point_Dexter08 @blairelysee haha yea I'm soo excited l wish we could take it now		1
@JessicaVaugn @AMANDAGIFT I had a feeling it was going to be bad with all the marketing they had behind it...		0
@CivicCentrePL1 yes, there were car chases, gun fights and memory loss!! Oh and swans!!		1
@ruthie_reads @FCJayBird but that's not what @mls, @PROreferees and @thesoccerdon tell me so it can't be true		1
@dearjodusty Well, that's a little lackluster don't you think?		0
@HoransHershey plus, I'm not even funny		0
@owlsaymoo @randomkidholly FETUS MICHAEL IS MY WORLD		0
@cmfinley5580 Well, @casekeenum7 is not available at the moment...@VinceYoung says he is...		1
@sea_queue we gotta do what we do best		1
@Etch32 I might just explore the loveliness that is Leicestershire?!		1
“@vicesandquintin: @JadeAusbrooks You're the freaking bee's knees.” So now I'm the bee's knees tits? Delightful. Mom's going to be so proud.		0
@carterjyarnell I'm not saying it's not. but if Messi want playing it's not like Barca would just fall apart and lose 2-0.		0
@Vivienneclore Oh yeah, there's dozens of people with that name.		1
@FamousWomen each moment is really all we HAVE.......so rejoice in it. I agree		0
@ChadLGolf nah they were just talking about the anchor ban		1
@MissRolaa I know :) on my birthday back in May, I had over a foot cut off at a hair show...I had had long hair for years!		0
@southNsass wow I'm so surprised		1
@AaronPoisson @lynda Thanks. Client hated everything on that project.		0
@SI_DougFarrar @SI_Wire Yeah I mean who wasn't the center of a sexual assault investigation in college?		1
@JakupSinani about our jobs at the game tomorrow, we need to be on the same page!		0
@joinhop sure...get in line.		1
@HistoricHockey @TumblrHockey_ but did he play any defense the Ovie haters want to know!		1
@NotAMan_Duhhh wait wait wait. This is college. Money is an issue in the NCAA?		1
@flyguy1429 Oh boy. You're gonna survive.		1
@carryfiasco haha, sounds like you need to text some other people then!		0
@RPW_1832 @DKingBH is that all? Well, then Stanley Cup here we go!		1
@AbigailHolly Ok. Might not suit as only 25hrs a week and TTO but could always get 2nd job if need extra hours. Good to get foot in door		0
@CDeGiovine yea man xP it's like the best class I've ever had		1
@joey_mckee you never text me💔		0
.@cnsnews Hard to believe when you have the lender of last resort (Fed) &amp; the spender of last resort (Gov't) going at full speed.		1
@ChaseGoodbread Which totally explains why so many great players wanted to sign with Ole Miss.		1
@ABC11_WTVD Same lawmakers that passed the bill? I for one feel better.		1
@Vote4Wallace Local police should ditch the uniforms &amp; simply behead people in the street. Apparently UN has no problem with that		1
@MrPoguee well if you do come back maybe @MRKN_TriZy would be down since he has the hype factor. "Awful, awful, awful, washed"		0
@dailykos couldn't happen to a nicer guy		1
@revdeniseppc I'm planning to add some graphics tomorrow to make things easier.		0
@MattcSmith18 I have lots of sympathy for you because u invited me and we're not good friends so I wouldn't expect u to		1
@PeteAbe Can he play the OF? Look at that batting avg		1
@trvmlyncrl Yep, especially if it is with people who can potentially rub me wrong.		0
@bunnydiet yep, if there's one thing @jaketapper is known for, it's being a seething ball of hatred.		1
@supawetlex_xo but I'm moving off campus next sem		0
@AddisonVillarre Watch your mouth before I make you clean it with soap, young boy!		0
@dafyddbach and it's longer than most of my dresses!!		1
@TimZion But I’m not Latino.		1
@aroymb @roywbtw what concept? You and your disdain for hh?		1
@drflanders 'cause there isn't enough sugar in breast milk. Ugh		1
@alexachipman Really, the entire fantasy genre is just a flash in the pan thing- not the oldest tradition of storytelling.		1
@DarnellMayberry you mean you don't like that shark music?		1
@Mark_Schlabach You only get ejected for double birds.		1
@Jaiiro_A ha okay ,will do sir !		0
@U2ThreeChords I feel your pain. But how did that U2 album get in my iTunes?		1
@emart86 Ryan sea crest was a gem though!		1
@c_giese I miss you too!		0
@vero7184 @sixuntilme why do they need to email you?? Everyone knows you just need a tsp of cinnamon and voila - cured!!		1
@DerinAHalil i hope not :p		0
“@Ayoo_Paynee: @hilltop_brandon hey 😗😗”lol y u said it like dat		0
@MaryssaHearts we cuddle mad hard 😂 I miss you to, how are you feeling?		0
“@Camara_Emanii: @_lulbass the irony of you using that expression” what you mean? 👀👀😂		0
@Benb111 Oo oo, The Manor House, beautiful, I've had many a lovely trip up the hill to it, a real life Lord lives there don't you know!		0
@__xoashleyxo__ are you in my messages rn ? No		0
@chrissypasaturo @MartinaRicupero Pas shouldn't you be focusing on how many problems you have and how confusing life is		1
@Jay_Matty_Kay my account got a std		0
@AlexandraV09 God just loves me so much that he can't contain it💁		1
@LaurenSkip5 or the best decision of your life? 🙆		0
@mrbadtea have you experienced their wonder and joy?		1
“@Things4WhitePpl: Rooting for the Gators  is this what you look like? 😂😂😂😂		1
@Only_Adore_Me didn't know if you'd wanna go! Now I know next time 😊		0
@Jayygeee @caldaddy859 iight cuz , just look for me on here dis weekend, we can get dat crackin		0
@OfficialTrolls Well it's clearly racist not talking about Americans.		1
@darkgreendesk yes, forfeiting your smartphone for an hour would be a fate worse than death.		1
@KristiBehrens dude.... That's too messed up...		0
@CrossingBroad Did you get soft? The single (unmarried) Kyle Scott would have said this logo was made from Microsoft paint.		1
@stevestivers Wow, I'm absolutely fascinated by the diverse crowd.		1
@itsjasonlmao the guy with the beard tho...		0
@DjDelRe teach me your ways?		0
@That_Jock nope I'm a pussy		0
@hannahkimberlee Yeah I think that might be the key to life		1
@WhatsaRyan yeaaaaah buddy!		0
@DonnieWahlberg have a great end of the tour....MISS U!!!		0
@CBJinDC a backup 2nd baseman and lefty out of bullpen would be great for Stras.		1
“@AarielWestCoast: DO NOT come for me if I didn't send for you 😂😂 I promise once I start going in .... I WILL NEVER STOP 😊”		0
@kix1979 First time on a plane! WooHoo!		0
@42ThinkDeep They naturally “speak English,” too - Lets’s stop teaching grammar &amp; vocab to save class time!		1
@Sriram_msk @VIBHUISM Its a slower hard court. You can get passed at the net easily on a slower HC. Dubai was a fast HC		0
@RealSkipBayless 1-2 in December. Please tell me again how good he is?		1
@_TheGeoff Yeah, I was thinking of Newton. All these peoples observing &amp; recording data &amp; pondering what it meant!		0
@DtotheIzzoAcres haha that would have solved all of our issues this winter. Would have moved all grain at high prices		1
@94mukes meet and greets are usually before a show! pretty sure theirs is before :)		0
@LordeBarrington support black business no matter what.		1
@Boobie1_ Idk yet son I'm walking on but I might red shirt a year to size up a bit, but if I get an opportunity to start ima try to.		0
@VictoriaDahl Yes. It is true. THAT POOR GIRL.		1
@keenanbowen funny how that happens with airlines... I think I'm on their bad list		0
@gbazov @GBabeuf @marcelsardo I think the betrayal of Strelkov did a number on him, and he's been trying to square a circle ever since :(		0
@sarcasmsist Too restrictive The book doesn't have to be open nor a textbook Any book in the domicile will suffice		1
@DavidBlackm0re we should have won. Turning point was Song's tackle!		0
@Le77y64 Do I detect subtle		1
@JakeNashty oookay whatever you say 		0
@rspedel @Buster_ESPN Must be an angry Yankee or Red Sox fan! When I think of Braves homers, Buster is the 1st person I think of!		1
@Ugarles beginning to think you're not a fan of 538. Presume this is just residual "Unskewed polls" bitterness.		0
“@YVNGTRAPGAWD: going to sleep with cute messages from bae&gt;&gt;&gt;  lmao		0
@Elizabeth3125 Thats amazing! =]		0
@InATizzyWhy no why would I? Guess I didn't know my own power. 😁		0
@EmmaJ_Lock you missed it. Reread with		1
"For Krios' sake, no!" Luke's eye witched at the sight of @HammerOfJustice running in his direction. The hug earned an obnoxious groan.		0
@RichieBrave haha! Someone told me about it and it worked haha!		0
@sykesftposey yay I'm happy and nope I'm free!		0
@UrbanInformer lol yes!		0
@AbbyBaker2014 hey I was being sarcastic.		1
@Ali_Gharib that's how we roll in Hudson County NJ.		1
@ImWattsHappenin @P_Moneey @TleeSmith_x2 sureeeee!		0
@jv_nz C'mon now this is a popularity contest not a best player in the league contest.		1
@CEABetsey @ilovecharts and also really hope you check out  when you're done with your awesome day.		0
@mollye_malone I was eating Laffy Taffy in this picture		0
@Bluesman57 good for them and their tolerance.		1
@vanillaice you made our top ten list too! 		0
@MattTarrant @eloiseeee_ sure mate. Probably just switched accounts and commented back!!! Cos you clearly have nothing better todo		1
@JoHatty wowser. blast from the past.		0
@WalterOtton @CampoCFC @Seb22 @CFCCallum If 1 team has a terrible team in their group where you could score 4 or 5 worth betting on that guy		0
@Dangelo_bell24 @lylesnc @lipkid Pass dat Shit		0
@__ScorpioSquad just lemme know 😌👌		0
@JackAllTimeLow oh my god yes, i'm thinking this was made to scare the guys on the tour bus in the morning		1
Haha pause“@SdotMills Expendables 2 sausage fest!... Pause.. @PictureYouFalln @Choco_Shoulders @Musicalg3nius”		0
@DavidAWoodJr I'm sorry, but I just can't buy this story. Chicago has strict		1
@13ways_tolive --did feel so terribly bad for all of it when she ever complained of aches and pains. "I'm sorry."		0
"@CrossingBroad WHY?.. The just gave you back to back Cups 40 years ago!.. What do u want? U selfish prick		1
@JaredLogan @DSGermain @joederosacomedy That's not fair, Jared, I know you saw Dan's new Metallica '96 GQ haircut in LA last week		0
@JadeNicoleW @xchelseajade I'm gonna slap you when I see you lady!! 😒😒 xxx		0
@ChellTron you've been missing out		0
@ClintBowyer @CharlieDaniels doubt CD can fit in your fs, sure as hell know we don't want to hear you try to play the fiddle tho!		1
@jamie_fleck @HospitalityDNB @BuildingSix it's always good to explore. I'm looking forward to Danny Byrd. Haven't seen him in ages!		0
@_JoeBurke @luke_ashton_ been away all weekend and just seen this... No time at the minute to do that		0
@BlurbBooks Ok thank you, I'll risk it!		0
@Sabrinaaxox_ you lie		1
@nokia 10 years may b		0
@BigDaddySaid @karlkovacs it is a glorified email attachment but "it comes from a fax machine "		1
@rubendps33 @JordynHyde yea cus that's not edited at all		1
@is_a_bae @marcyyamorr I'm out of town til January but please go see her. She's all mehhhhh'd out because I'm not there.		0
@Jessierocks @joeyBADASS_ @FlatbushZombies sounds awesome so jealous		0
@trainergirl what's the route ? Tried to look at it online but it's blank !		0
@FL_debate @PaddyStavros i wonder if they think they could sell him so have activated his option		0
@Sheiilax since July 30th? Dats my Bday 😄		0
@manleyware Im shocked that you chose those.		1
@NotSoMightyGod I stopped having this argument at barbecues a while ago lest I choose heartburn.		0
@SportsFansEire glad he explained that cause I wasn't sure		1
“@iTweetFacts: During the nite, the later it becomes the more ur mind gets lost in deep thought making it harder 2fall asleep.” GR8		1
@AC360 @CNN Thank you for everything you do. if it weren't for you, there would be no honor for the next two hours on television.		1
“@PRUFC_Official: Pre season training starts Tue 2nd July 645pm all welcome" I love pre season		1
@TheBuzzeronFOX @TwitVI oh gee, I wonder?		1
@NiallOfficial you're actually the cutest human being ever to exist ilysm		0
@landeerae I care boo. I'll be you're sugar daddy. I mean I even sleep with you at night 😛		0
@MissBrittni04 hey, trust me don't be!		1
@RWwatchMA Left-wing socialist!		1
@NikkF07 unfortunately most of our current vets lack even the trade value (minus Markov) Cole had. What kind of return could Gionta yield?		0
@flareaware @instapundit Is the sun considered to be masculine or feminine? If the former, aren't these just another form of rape?		1
@HottentotElite maybe it's finally time for you to just that, and stop playing with those who love you the most.		0
@hargrow_david @RonSwish gym nigga! Who play outside anymore?		0
@BicycleAdagio THINK OF THE CHILDREN!!!		1
@JoshDevineDrums what a shame! :)		0
--making my way up the ladder. If that man /did/ have a daughter, then I just stole away her father like mine was stolen--{@SleepEatHunt}		0
